entry_time,entry_price,qty,sl,tp,atr,exit_time,exit_price,exit_reason,pnl_usdt,pnl_pct
2025-05-28 03:00,108972.5,0.00391,107885.51,111340.86,592.09,2025-05-28 07:00,108707.62,SIGNAL,-1.4607,-0.34
2025-06-11 20:00,109015.35,0.00458,108005.28,111035.48,505.03,2025-06-12 03:00,108005.28,SL,-5.1208,-1.03
2025-06-27 01:00,107229.93,0.00461,106593.12,109225.77,498.96,2025-06-27 13:00,106593.12,SL,-3.4271,-0.69
2025-06-27 15:00,107415.56,0.00463,106474.31,109392.59,494.26,2025-06-27 18:00,106474.31,SL,-4.851,-0.98
2025-06-30 15:00,107688.04,0.00555,106881.98,109328.4,410.09,2025-06-30 22:00,107005.64,SIGNAL,-4.3812,-0.73
2025-07-07 15:00,108400.88,0.00616,107666.0,109870.65,367.44,2025-07-07 18:00,107666.0,SL,-5.1901,-0.78
2025-07-23 14:00,118323.19,0.00357,117272.51,120839.84,629.16,2025-07-23 16:00,117594.82,SIGNAL,-3.0201,-0.71
2025-07-28 19:00,118186.8,0.00476,117245.71,120068.99,470.55,2025-07-28 22:00,117736.5,SIGNAL,-2.7039,-0.48
2025-08-11 22:00,119005.85,0.00308,118932.7,121906.58,725.18,2025-08-13 05:00,118932.7,SL,-0.5916,-0.16
2025-09-09 19:00,111412.83,0.00458,110634.48,113358.32,486.37,2025-09-10 00:00,110899.45,SIGNAL,-2.8592,-0.56
2025-09-14 16:00,115595.48,0.00754,115470.78,116773.64,294.54,2025-09-14 23:00,115470.78,SL,-1.8109,-0.21
2025-09-15 01:00,115346.92,0.0065,115774.33,116709.56,340.66,2025-09-15 07:00,115774.33,SL,2.0256,0.27
2025-09-15 09:00,114983.46,0.00463,114026.2,116897.98,478.63,2025-09-15 10:00,114654.27,SIGNAL,-2.055,-0.39
2025-09-17 15:00,115991.2,0.00533,115162.33,117648.92,414.43,2025-09-17 18:00,115162.33,SL,-5.0317,-0.81
2025-09-17 19:00,115767.67,0.00394,116929.64,117997.14,557.37,2025-09-18 23:00,116929.64,SL,4.1175,0.9
2025-10-28 06:00,114229.64,0.00405,114497.36,116407.59,544.49,2025-10-28 14:00,114497.36,SL,0.6206,0.13
2025-12-04 15:00,93064.46,0.00307,91625.86,95941.67,719.3,2025-12-04 19:00,91625.86,SL,-4.6978,-1.64
2025-12-08 17:00,90348.24,0.00319,89934.73,93097.79,687.39,2025-12-09 03:00,89934.73,SL,-1.606,-0.56
2025-12-29 15:00,87779.31,0.0041,86804.36,89915.59,534.07,2025-12-29 19:00,87278.86,SIGNAL,-2.4097,-0.67
2026-01-06 20:00,92597.83,0.00363,92464.66,94998.72,600.22,2026-01-07 01:00,92464.66,SL,-0.8191,-0.24
2026-01-12 11:00,90711.58,0.00484,91082.07,92512.96,450.34,2026-01-12 17:00,91082.07,SL,1.3523,0.31
2026-01-15 21:00,95679.93,0.0033,94722.5,98323.31,660.84,2026-01-16 15:00,94722.5,SL,-3.4721,-1.1
2026-03-03 10:00,66927.16,0.00308,71875.84,69748.68,705.38,2026-03-05 07:00,71875.84,SL,15.0206,7.29
2026-03-05 18:00,71061.64,0.00282,69930.11,74193.56,782.98,2026-03-06 12:00,69930.11,SL,-3.3881,-1.69
2026-03-12 03:00,69516.06,0.00386,69364.38,71796.91,570.21,2026-03-12 14:00,69364.38,SL,-0.8532,-0.32
2026-04-07 02:00,68742.67,0.00487,68379.6,70547.51,451.21,2026-04-07 10:00,68379.6,SL,-2.1012,-0.63
2026-04-07 15:00,68236.27,0.00493,71112.92,70013.49,444.31,2026-04-08 14:00,71112.92,SL,13.8313,4.11
2026-04-16 14:00,74047.3,0.00428,76669.39,76125.81,519.63,2026-04-18 08:00,76669.39,SL,10.8944,3.44
2026-04-18 12:00,76283.18,0.00561,75481.29,77886.96,400.95,2026-04-18 18:00,75481.29,SL,-4.9221,-1.15
2026-04-21 20:00,75774.21,0.00381,78288.13,78125.25,587.76,2026-04-22 23:00,78288.13,SL,9.2798,3.21
2026-04-24 23:00,77514.57,0.00586,76825.74,79056.14,385.39,2026-04-25 01:00,77464.09,SIGNAL,-0.7498,-0.17
2026-04-27 08:00,77882.14,0.00514,77067.35,79637.44,438.82,2026-04-27 15:00,77067.35,SL,-4.5841,-1.15
2026-05-07 04:00,81060.17,0.00559,80729.94,82667.21,401.76,2026-05-07 10:00,80729.94,SL,-2.2973,-0.51
2026-05-12 12:00,80962.14,0.00658,80282.51,82321.41,339.82,2026-05-12 13:00,80386.44,SIGNAL,-4.317,-0.81
